gnis_id,gnis_name
00378058,Bottle Lake
00378059,Bottleneck Lake
00378070,Boulder Chain Lakes
00378098,Boulder Lake
00378099,Boulder Lake
00378101,Boulder Lakes
00378134,Bowknot Lake
00378180,Bradley Lake
00378191,Brandon Lakes
00378196,Braxon Lake
00378238,Brockie Lake
00378256,Brooks Lake
00378272,Brown Lake
00378278,Brownlee Reservoir
00378292,Browns Lake
00378315,Brundage Reservoir
00378335,Brush Lake
00378336,Brush Lake
00378342,Brushy Fork Lake
00378374,Buck Lake
00378376,Buck Lake
00378377,Buck Lake
00378379,Buck Lakes
00378409,Buckhorn Lake
00378415,Buckhorn Mountain Lake
00378445,Buffalo Lake
00378484,Bull Trout Lake
00378535,Burnside Lake
00378554,Burnt Creek Lake
00378584,Bussard Lake
00378683,Cache Creek Lakes
00378724,California Lake
00378725,California Lake
00378804,Camp Lake
00378885,Canyon Lake
00378922,Caribou Lake
00378923,Caribou Lakes
00378942,Carlson Lake
00378977,Lake Cascade
00378991,Casino Lakes
00379007,Castle Lake
00379008,Castle Lake
00379035,Cat Lakes
00379045,Cathedral Lake
00379049,Catherine Lake
00379051,Caton Lake
00379063,Cave Lake
00379073,Cayuse Lake
00379109,Cedar Lake
00379131,Center Creek Lakes
00379132,Center Lake
00379149,Chain Lakes
00379150,Chain Meadows
00379175,Champion Lakes
00379205,Chase Lake
00379207,Chatcolet Lake
00379249,Chickadee Lake
00379274,Chilcoot Lake
00379286,Chimney Lake
00379355,Cirque Lake
00379370,Clark Lake
00379402,Clear Lake
00379432,Cliff Lake
00379433,Cliff Lake
00379455,Cly Lakes
00379482,Cocolalla Lake
00379493,Coffee Cup Lake
00379503,Colburn Lake
00379515,Cold Lake
00379573,Collie Lake
00379588,Colt Lake
00379597,Combe Reservoir
00379616,Confusion Lake
00379633,Continental Lake
00379647,Cooks Lake
00379648,Cooks Lake
00379658,Coolwater Lake
00379719,Copper Lake
00379731,Coquina Lake
00379738,Corbus Lake
00379742,Corduroy Meadows
00379749,Corky Lake
00379752,Corn Lake
00379756,Corner Lake
00379759,Cornice Lake
00379807,Corral Lake
00379861,Cottonwood Lake
00379903,Cougar Lake
00379904,Cougar Lakes
00379928,Cove Lake
00379929,Cove Lakes
00379970,Cow Lake
00380016,Crag Lake
00380033,Crane Meadow
00380037,Cranes Reservoir
00380043,Crater Lake
00380044,Crater Lake
00380045,Crater Lake
00380046,Crater Lake
00380059,Crescent Lake
00380066,Crimson Lake
00380103,Crow Lake
00380109,Cruickshank Reservoir
00380115,Cruzen Pond
00380124,Crystal Lake
00380125,Crystal Lake
00380126,Crystal Lake
00380127,Crystal Lake
00380147,Cub Lake
00380148,Cub Lake
00380184,Curtis Reservoir
00380196,Cutoff Lake
00380198,Cutthroat Lake
00380199,Cutthroat Lake
00380230,Dan Lake
00380235,Dandy Lake
00380244,Danskin Lake
00380250,Lake Darling
00380287,Dawson Lake
00380311,Deadeye Reservoir
00380402,Deep Lake
00380465,Deer Lake
00380466,Deer Lake
00380467,Deer Lakes
00380545,Devils Lake
00380577,Diamond Lake
00380592,Dike Lake
00380606,Disappointment Lake
00380611,Dishpan Lake
00380616,Dismal Lake
00380617,Dismal Lake
00380619,Dismal Swamp
00380638,Divide Creek Lake
00380667,Dodge Lake
00380680,Doe Lake
00380681,Doe Lake
00380693,Dog Lake
00380702,Dollar Lake
00380708,Dome Lake
00380804,Dry Cottonwood Reservoir
00380854,Dry Fork Reservoir
00380911,Duck Lake
00380912,Duck Lake
00380913,Duck Lake
00380959,Dutch Lake
00380991,Eagle Mountain Lake
00381018,East Basin Lake
00381207,East Lake
00381214,East Peak Lake
00381228,Eaton Lake
00381239,Echo Lake
00381240,Echo Lake
00381250,Eddy Lake
00381251,Eden Lake
00381256,Edith Lake
00381260,Edna Lake
00381265,Edwards Lake
00381323,Elizabeth Lake
00381324,Elizabeth Lake
00381325,Elizabeth Lake
00381368,Elk Creek Reservoir
00381377,Elk Lake
00381378,Elk Lake
00381379,Elk Lake
00381400,Elk Track Lakes
00381423,Ellie Lake
00381431,Ellis Lake
00381442,Elsie Lake
00381447,Emerald Lake
00381448,Emerald Lake
00381449,Emerald Lake
00381484,Enos Lake
00381493,Lake Estelle
00381514,Everly Lake
00381533,Falconberry Lake
00381593,Farley Lake
00381614,Fault Lake
00381625,Fawn Lake
00381626,Fawn Lake
00381627,Fawn Lake
00381628,Fawn Lake
00381673,Fernan Lake
00381680,Fiddle Lake
00381687,Finger Lakes
00381720,Fire Lake
00381760,Fish Lake
00381761,Fish Lake
00381762,Fish Lake
00381763,Fish Lake
00381764,Fish Lake
00381765,Fish Lake
00381767,Fish Pond
00381788,Fishpole Lake
00381852,Flea Lake
00381873,Florence Lake
00381876,Flossie Lake
00381892,Fly Lake
00381901,Fogg Lake
00381921,Forage Lake
00381983,Fourth of July Lake
00382039,Freeman Lake
00382065,French Creek Lakes
00382099,Frog Lake
00382100,Frog Lake
00382101,Frog Lake
00382102,Frog Lake
00382103,Frog Lake
00382104,Frog Lake
00382105,Frog Lakes
00382108,Frog Pond
00382128,Fuller Reservoir
00382140,Gabes Bathtub
00382155,Gamlin Lake
00382195,Gardner Lake
00382208,Garnet Lake
00382220,Gay Lake
00382229,Gem Lake
00382230,Gem Lake
00382231,Gem Lake
00382236,Gentian Lake
00382259,Geyselman Lake
00382282,Glacier Lake
00382283,Glacier Lake
00382284,Glacier Lake
00382305,Gnat Lake
00382307,Goat Lake
00382327,Goat Lake
00382328,Goat Lake
00382329,Goat Lake
00382330,Goat Lake
00382331,Goat Lake
00382332,Goat Lake
00382333,Goat Lake
00382394,Gold Pan Lake
00382417,Golden Lake
00382418,Golden Lake
00382419,Golden Lake
00382421,Golden Trout Lake
00382453,Gooseneck Lake
00382471,Governors Punchbowl
00382539,Granite Lake
00382568,Grass Mountain Lakes
00382637,Green Island Lake
00382638,Green Lake
00382681,Greystone Lake
00382741,Grouse Creek Lake
00382749,Grouse Lake
00382750,Grouse Lake
00382751,Grouse Lakes
00382777,Gunsight Lake
00382787,Haas Lake
00382796,Hager Lake
00382809,Half Acre Lake
00382836,Halo Lake
00382847,Hamilton Lakes
00382855,Hancock Lake
00382881,Hanson Lakes
00382882,Hanson Lakes
00382890,Harbor Lake
00382893,Hard Butte Lake
00382898,Hard Creek Lake
00382936,Harrison Lake
00382955,Hat Creek Lakes
00382966,Hauser Lake
00382970,Hawkins Reservoir
00383010,Hazard Lake
00383014,He Devil Lake
00383021,Headwall Lake
00383027,Heart Lake
00383028,Heart Lake
00383029,Heart Lake
00383030,Heart Lake
00383031,Heart Lake
00383032,Heart Lake
00383038,Heath Lake
00383044,Heather Lake
00383066,Helldiver Lake
00383114,Herd Lake
00383117,Herman Lake
00383120,Hero Lake
00383125,Heslip Lake
00383146,Hidden Lake
00383149,Hidden Lake
00383150,Hidden Lake
00383151,Hidden Lake
00383152,Hidden Lake
00383153,Hidden Lake
00383154,Hidden Lake
00383155,Hidden Lake
00383157,Hidden Lake
00383158,Hidden Lake Reservoir
00383163,Hideway Lake
00383188,Highline Lakes
00383219,Hindman Lake
00383222,Hirschi Flat
00383228,Hjort Lake
00383269,Home Lake
00383287,Honeymoon Lake
00383302,Hoodoo Lake
00383303,Hoodoo Lake
00383304,Hoodoo Lake
00383314,Hook Lake
00383386,Horse Heaven Lake
00383390,Horse Lake
00383391,Horse Lake
00383392,Horse Lakes
00383393,Horse Lake
00383419,Horseshoe Lake
00383420,Horseshoe Lake
00383421,Horseshoe Lake
00383422,Horseshoe Lake
00383433,Horton Lake
00383462,Hourglass Lake
00383530,Hum Lake
00383539,Hummock Lake
00383541,Hump Lake
00383551,Hungry Lake
00383559,Hunt Lake
00383577,Hurst Lake
00383595,Ice Lake
00383618,Idler Lakes
00383621,Iest Reservoir
00383628,Imogene Lake
00383636,Independence Lakes
00383706,Indian Postoffice Lake
00383724,Indigo Lake
00383726,Lake Ingeborg
00383741,Iris Lake
00383750,Iron Bog Lake
00383751,Iron Bog Swamp
00383756,Iron Lake
00383774,Isaac Lake
00383780,Island Lake
00383782,Island Lake
00383785,Island Park Reservoir
00383880,Jennie Lake
00383907,Jewel Lake
00383921,Jimmy Smith Lake
00383932,Joe Lake
00383952,John Lake
00383997,Johnson Lake
00384026,Josephine Lake
00384027,Josephus Lake
00384073,Jungle Lake
00384097,Kane Lake
00384100,Karney Lakes
00384102,Lake Kathryn
00384124,Keith Reservoir
00384144,Kelly Lake
00384145,Kelly Lake
00384158,Kelso Lake
00384164,Kennally Lakes
00384167,Kenneth Lake
00384173,Kent Lake
00384180,Keokee Lake
00384183,Kerosene Lake
00384187,Kerr Lake
00384188,Kerr Lake
00384196,Kettle Lake
00384214,Kidney Lake
00384215,Kidney Lake
00384219,Kilroy Lakes
00384251,Kinzie Butte Reservoir
00384283,Knapp Lakes
00384372,Lake Creek Lakes
00384373,Lake Creek Lakes
00384386,Lake Rock Lake
00384392,Lakey Reservoir
00384399,Lambertson Lake
00384424,Langer Lake
00384442,Larkins Lake
00384474,Lava Butte Lakes
00384481,Lava Lake
00384518,Lee Lake
00384552,Legend Lake
00384556,Leggit Lake
00384567,Lemhi Lake
00384604,Liberty Lakes
00384621,Lick Lake
00384642,Lightning Lake
00384650,Lily Lake
00384651,Lily Pad Lake
00384652,Lily Pond
00384653,Limber Lake
00384673,Limekiln Lake
00384683,Lincoln Reservoir
00384698,Line Lake
00384716,Little Baron Lake
00384721,Little Bayhorse Lake
00384729,Little Bear Lake
00384761,Little Camas Reservoir
00384783,Little Cottonwood Reservoir
00384840,Little Frog Lake
00384873,Little Lake
00384874,Little Lake
00384885,Little Lost Lake
00384904,Little Muskrat Lake
00384921,Little Rainbow Lake
00384924,Little Redfish Lake
00384925,Little Redfish Lake
00384926,Little Roaring River Lake
00384946,Little Sheepeater Lake
00384961,Little Spangle Lake
00384979,Little Trinity Lake
00385005,Livermore Lake
00385012,Lizard Lakes
00385014,Lloyd Lake
00385016,Lloyds Lake
00385017,Loa Lake
00385038,Lodgepole Lake
00385039,Lodgepole Lake
00385973,Logan Lake
00385983,Lola Lakes
00386060,Long Lake
00386061,Long Lake
00386062,Long Lake
00386063,Lone Lake
00386064,Long Lake
00386075,Long Mountain Lake
00386094,Long Tom Reservoir
00386109,Lookout Lake
00386110,Lookout Lake
00386127,Loon Lake
00386157,Lost Lake
00386158,Lost Lake
00386159,Lost Lake
00386160,Lost Lake
00386161,Lost Lake
00386162,Lost Lake
00386163,Lost Lake
00386164,Lost Lake
00386165,Lost Lake
00386175,Lost Packer Lake
00386195,Lottie Lake
00386204,Louse Lake
00386208,Low Pass Lake
00386212,Lower Bear Lake
00386214,Lower Box Canyon Lake
00386220,Lower Cramer Lake
00386224,Lower Goose Creek Reservoir
00386225,Lower Goose Lake
00386235,Lower Palisades Lake
00386246,Lower Stevens Lake
00386248,Lower Trilby Lake
00386252,Lower Twin Lake
00386320,Mac Han Lake
00386326,Macarthur Lake
00386337,Mackay Reservoir
00386396,Maki Lake
00386415,Malony Lake
00386444,Maple Lake
00386464,Lake Marie
00386468,Marion Lake
00386486,Marsh Lake
00386492,Marshall Lake
00386493,Marshall Lake
00386503,Marten Lake
00386517,Martin Lake
00386525,Mary Lake
00386542,Maud Lake
00386544,Maude Lake
00386553,May Lake
00386584,McCormick Lake
00386602,McDonald Lake
00386667,McRenolds Reservoir
00386711,Meadow Creek Lake
00386716,Meadow Lake
00386730,Medicine Lake
00386784,Middle Cramer Lake
00386822,Middle Fork Lake
00386860,Middle Lake
00386877,Middle Trilby Lake
00386884,Midnight Lake
00386909,Milk Lake
00386910,Milk Lake
00386960,Mill Lake
00386990,Miner Lake
00387034,Mirror Lake
00387035,Mirror Lake
00387036,Mirror Lake
00387037,Mirror Lake
00387069,Moe Lake
00387078,Mollies Lake
00387092,Monroe Lake
00387106,Montpelier Reservoir
00387160,Moores Lake
00387189,Moose Lake
00387190,Moose Lake
00387191,Moose Lake
00387192,Moose Lake
00387204,Morehead Lake
00387215,Morgan Lake
00387265,Mosquito Lake
00387332,Mud Lake
00387333,Mud Lake
00387335,Mud Lake
00387336,Mud Lake
00387337,Mud Lake
00387339,Mud Lake
00387340,Mud Lake
00387425,Muskrat Lake
00387446,Myrtle Lake
00387449,Mystery Lake
00387486,Neck Lake
00387541,Newman Lake
00387598,Noseeum Lake
00387605,Noisy Lake
00387607,Nolan Lake
00387723,North Fork Lake
00387846,North Star Lake
00387854,North Three Links Lakes
00387863,Northbound Lake
00387868,Norton Lake
00387869,Norton Lakes
00387878,Nub Lakes
00387891,Nut Basin Lake
00387912,Calkins Lake
00387959,Olson Pond
00387963,Oneida Narrows Reservoir
00387973,Opal Lake
00387990,Oregon Butte Lake
00388109,Packsaddle Lake
00388118,Paddy Lake
00388147,Pancho Lake
00388161,Papoose Lake
00388162,Papoose Lake
00388164,Papoose Lakes
00388169,Parachute Lake
00388186,Paradise Lake
00388187,Paradise Lake
00388194,Paragon Lake
00388220,Parker Lake
00388235,Parrott Lake
00388237,Parsons Lake
00388241,Partridge Creek Lake
00388251,Pass Creek Lake
00388253,Pass Lake
00388270,Pats Lake
00388282,Payette Lake
00388308,Pearl Lake
00388336,Penny Lake
00388345,Perkins Lake
00388346,Perkins Lake
00388348,Perkons Lake
00388362,Pete Ott Lake
00388382,Petes Lake
00388386,Pettit Lake
00388411,Phyllis Lake
00388507,Pine Creek Reservoir
00388548,Pinyon Lake
00388564,Piper Lake
00388569,Pistol Lake
00388599,Plateau Lake
00388612,Plummer Lake
00388651,Poison Lake
00388695,Pole Lake
00388712,Pollywog Lake
00388713,Pollywog Lake
00388732,Pony Lake
00388762,Porcupine Lake
00388763,Porcupine Lake
00388781,Porrett Lake
00388795,Portuguese Reservoir
00388809,Pot Holes
00388810,Pot Lake
00388817,Pothole Lake
00388822,Potter Lake
00388824,Potters Pond
00388850,Prairie Lakes
00388892,Profile Lake
00388915,Providence Lake
00388942,Pyramid Lake
00388951,Quad Lake
00388980,Quartzite Lake
00388993,Quiet Lake
00389022,Raft Lake
00389023,Raft Reservoir
00389042,Rainbow Lake
00389043,Rainbow Lake
00389044,Rainbow Lake
00389045,Rainbow Lake
00389046,Rainbow Lake
00389047,Rainbow Lakes
00389080,Ramshorn Lake
00389092,Ranger Dip
00389093,Ranger Lake
00389104,Rapid Lake
00389154,Rattlesnake Lake
00389205,Red Lake
00389206,Red Lake
00389216,Red Mountain Lakes
00389253,Redfish Lake
00389279,Reflection Lake
00389319,Revett Lake
00389324,Reynolds Lake
00389393,Ring Lake
00389398,Riordan Lake
00389427,Roaring Creek Lakes
00389428,Roaring Lakes
00389459,Robinson Lake
00389460,Robinson Lake
00389515,Rock Island Lake
00389516,Rock Island Lake
00389518,Rock Lake
00389519,Rock Lake
00389520,Rock Lake
00389522,Rock Lakes
00389524,Rock Slide Lake
00389559,Rocky Lake
00389570,Rocky Ridge Lake
00389584,Roman Nose Lakes
00389594,Roosevelt Lake
00389606,Rose Lake
00389620,Ross Fork Lakes
00389641,Rough Lake
00389642,Rough Lake
00389646,Round Lake
00389647,Round Lake
00389648,Round Lake
00389649,Round Lake
00389651,Round Lake
00389652,Round Lake
00389707,Ruby Lake
00389715,Rudd-Moore Lakes
00389718,Ruffneck Lake
00389727,Running Lake
00389733,Rush Lake
00389744,Ruth Lake
00389783,Saddle Lake
00389784,Saddle Lake
00389811,Sagebrush Spring Reservoir
00389833,Saint Johns Reservoir
00389900,Sand Lake
00389922,Sapphire Lake
00389924,Satan Lake
00389994,Sawtooth Lake
00390007,Scenic Lake
00390016,Schlicht Lake
00390039,Scoop Lake
00390057,Scree Lake
00390059,Scribner Lake
00390063,Scurvy Lake
00390066,Seafoam Lake
00390069,Search Lake
00390108,Lake Serene
00390115,Seven Devils Lake
00390118,Seven Lakes
00390127,Shadow Lakes
00390143,Shallow Lake
00390159,Shasta Lake
00390167,Shaw Twin Lakes
00390236,Sheep Lake
00390237,Sheep Lake
00390260,Sheep Spring Lake
00390265,Sheepeater Lake
00390266,Sheepeater Lake
00390270,Sheepherder Lake
00390279,Shelf Lake
00390280,Shelf Lake
00390285,Shell Rock Lake
00390297,Shepherd Lake
00390300,Sheridan Reservoir
00390317,Shewag Lake
00390328,Shining Lake
00390331,Ship Island Lake
00390342,Shoban Lake
00390398,Siah Lake
00390403,Sid Lake
00390444,Silver Lake
00390445,Silver Lake
00390446,Silver Lake
00390473,Sinclair Lake
00390490,Six Lakes
00390529,Skookum Lake
00390548,Skyhigh Lake
00390549,Skyland Lake
00390552,Slab Barn Lake
00390619,Slide Lake
00390622,Slide Rock Lake
00390624,Sliderock Lake
00390642,Sly Meadows
00390682,Smith Creek Lake
00390693,Smith Lake
00390694,Smith Lake
00390715,Smoky Dome Lakes
00390716,Smoky Lake
00390751,Snow Lake
00390752,Snow Lake
00390758,Snowbank Lake
00390783,Snowslide Lake
00390784,Snowslide Lakes
00390810,Alexander Reservoir
00390823,Soldier Lakes
00390832,Solomon Lake
00390962,South Fork Lake
00391067,South Lake
00391091,Spangle Lake
00391117,Spirit Lake
00391133,Sponge Lake
00391147,Spread Point Lake
00391227,Spring Lake
00391250,Spruce Creek Lakes
00391254,Spruce Gulch Lake
00391255,Spruce Lake
00391268,Square Lake
00391271,Square Rock Lake
00391273,Square Top Lake
00391307,Squaw Lake
00391333,Stampede Lake
00391343,Stanley Lake
00391390,Steamboat Lake
00391391,Steamboat Lake
00391432,Stevens Lakes
00391436,Steve Lake
00391460,Still Lake
00391462,Stillman Lake
00391466,Stingray Lake
00391482,Stoddard Lake
00391488,Stone Reservoir
00391504,Storm Lake
00391506,Storm Peak Lake
00391568,Stump Lake
00391597,Sullivan Lake
00391632,Summit Lake
00391633,Summit Lake
00391634,Summit Lake
00391635,Summit Lake
00391684,Surprise Lake
00391701,Swamp Angel Lake
00391710,Swamp Lake
00391711,Swamp Lake
00391719,Swan Lakes
00391720,Swan Lake
00391721,Swan Lake
00391722,Swan Lake
00391723,Swan Lake
00391724,Swan Lake
00391746,Swartz Pond
00391750,Swauger Lakes
00391774,Swet Lake
00391776,Swet Lake Pond
00391782,Swim Lake
00391810,Tadpole Lake
00391942,Terrace Lakes
00391965,The Hole
00391983,The Ponds
00391990,The Swamps
00391993,Theriault Lake
00392018,Thirtythree Lake
00392041,Thompson Hole
00392082,Three Island Lake
00392083,Three Lake
00392106,Threemile Reservoir
00392134,Tille Lake
00392147,Stone Reservoir
00392168,Timpa Lake
00392174,Tin Cup Lake
00392187,Tip Top Lake
00392195,Titus Lake
00392215,Tolo Lake
00392259,Toxaway Lake
00392313,Trail Creek Lakes
00392324,Trail Lake
00392337,Trap Lake
00392383,Triangle Lake
00392384,Triangle Lake
00392428,Trout Lake
00392442,Tule Lake
00392443,Tule Lake
00392455,Turkey Lake
00392467,Turquoise Lake
00392468,Turtle Lake
00392489,Twentymile Lakes
00392502,Twin Cove Lake
00392518,Twin Creek Lakes
00392523,Twin Lakes
00392524,Twin Lakes
00392525,Twin Lakes
00392526,Twin Lakes
00392527,Twin Lakes
00392528,Twin Lakes
00392541,Twin Sisters Lakes
00392554,Two Lakes
00392557,Two Mouth Lakes
00392589,U P Lake
00392617,Upper Bear Lake
00392618,Upper Box Canyon Lake
00392620,Upper Burnt Creek Reservoir
00392625,Upper Cramer Lake
00392631,Upper Goose Lake
00392633,Upper Hazard Lake
00392635,Upper Jug Creek Reservoir
00392641,Upper Palisades Lake
00392645,Upper Pleasantview Reservoir
00392647,Upper Priest Lake
00392652,Upper Redfish Lakes
00392657,Upper Stevens Lake
00392659,Upper Trilby Lake
00392662,Upper Twin Lake
00392669,Urquhart Lake
00392705,Vanity Lakes
00392727,Vics Lake
00392731,Victor Lake
00392748,Virginia Lake
00392786,Walker Lake
00392799,Wallace Lake
00392804,Walsh Lake
00392810,Walton Lakes
00392852,Warm Lake
00392901,Warner Pond
00392921,Washington Lake
00392922,Washington Lake
00392939,Waterdog Lake
00392992,Welcome Lake
00393130,West Fork Lake
00393132,West Fork Lakes
00393133,West Fork Lakes
00393270,Wet Weather Reservoir
00393322,White Cap Lakes
00393340,White Goat Lake
00393370,White Sand Lake
00393388,Whitehouse Pond
00393411,Wiggler Lake
00393445,Wildhorse Lake
00393447,Wildhorse Lakes
00393474,Williams Lake
00393520,Willow Lake
00393557,Wilson Lake
00393564,Wind Lakes
00393573,Window Lake
00393580,Windy Lake
00393596,Lake Winifred
00393661,Wood Lake
00393687,Woodtick Lake
00393700,Worm Lake
00393740,Yellow Belly Lake
00393758,Yellowjacket Lake
00393797,Hell Roaring Lake
00393907,Lonesome Lake
00393908,Quicksand Bog
00393909,Marge Lake
00393910,Teardrop Lake
00393920,Spangle Lakes
00393968,Seed lake
00393969,Gold Lake
00394008,Tin lake
00394009,Platinum Lake
00394010,Copper Lake
00394016,Moose Creek Reservoir
00394030,Dodge Lake
00394136,Porters Lake
00394190,Reeder Lake
00394197,Divide Lake
00394214,Deer Lake Swamp
00394268,Lower Standard Lake
00394269,Upper Standard Lake
00394270,Beehive Lakes
00394302,Little Lost Lake
00394617,Saddleback Lakes
00394757,Meteor Hole
00394794,Mosquito Lake Reservoir
00394802,Mud Flat Lake
00394809,Mud Lake
00394828,Nez Perce Lake
00394830,Nipple Reservoir
00394839,Northwest Pasture Reservoir
00394885,Pintail Pond
00394888,Paddelford Flat Lake
00394925,Poison Creek Reservoir
00394926,Poison Creek Reservoir
00394943,Post Office Reservoir
00394969,Crows Nest Lake
00394984,Rat Lake
00394985,Rattler Reservoir
00394987,Rattlesnake Draw Reservoir
00394999,Reservoir Number Ninety-Three
00395009,Robison Reservoir
00395024,Parleys Reservoir
00395041,Aikers Reservoir
00395088,Barinaga Lake
00395097,Berger Reservoir
00395099,Big Draw Reservoir
00395105,Big Lakes
00395120,Blair Trail Reservoir
00395143,Buckbrush Reservoir
00395146,Bull Lake
00395153,Butch Reservoir
00395164,CCC Rock Pond
00395174,Campbell Reservoir
00395210,Chokecherry Reservoir
00395225,Clover Flat
00395259,Cottonwood Reservoir
00395274,Crawfish Spring
00395281,Culvert Reservoir
00395302,Dierkes Lake
00395321,Dry Gulch Reservoir
00395374,Felix Reservoir
00395388,Fivemile Lake
00395391,Flat Draw Reservoir
00395401,Freeland Watering
00395404,Frog Pond
00395420,Gooding Reservoir
00395423,Granite Butte Reservoir
00395427,Grassy Hills Reservoir
00395428,Grassy Hills Reservoir Number Three
00395429,Grassy Hills Reservoir Number Two
00395431,Green Spring Reservoir
00395433,Greybull Reservoir
00395436,Gronewell Lake
00395437,Grouse Reservoir
00395445,Halfway Lake
00395450,Harris Reservoir
00395451,Harrison Slough
00395463,Hewitt Watering
00395473,Hillside Reservoir
00395475,Hiway Reservoir
00395482,Horse Butte Storage Tank
00395496,Howard Reservoir
00395500,Huff Lake
00395506,Idaho Lake
00395511,Inside Reservoir
00395535,Johnson Reservoir
00395542,Juniper Lake
00395545,Kelly Lake
00395559,Konkols Pond
00395561,Koskella Reservoir
00395602,Lake Pit Reservoir
00395604,Lake Reservoir
00395618,Leeks Pond
00395620,Leo Waterhole
00395630,Little Grassy Reservoir
00395659,Lower Hornet Reservoir
00395680,McGregor Reservoir
00395710,Bass Lake
00395734,Dog Creek Reservoir
00395788,Open Crossing Reservoir
00395807,Tea Kettle Reservoir
00395810,Walker Waterhole
00395818,Lateral 21
00395844,Echo Lake
00395866,26 Mile Lake
00395906,Sailor Creek Lake
00395925,Seep Reservoir
00395927,Seven Hundred Reservoir
00395929,Seventy-One Draw Reservoir
00395937,Shirk Reservoir
00395952,Sixmile Reservoir
00395963,Sonners Reservoir
00395973,South Wildhorse Lake
00395981,Spring Valley Reservoir
00395986,Square Mountain Lake
00395988,Stampede Park
00395996,Steep Lakes
00396007,Sullivan Lake
00396080,Battle Creek Lakes
00396182,Brush Corral Reservoir Number Two
00396198,Burnt Knob Lakes
00396623,Hatchet Lake
00396880,Merriam Lake
00397075,Quartzite Lake
00397370,Alpine Lake
00397371,Alpine Lake
00397376,American Falls Reservoir
00397380,Anderson Ranch Reservoir
00397381,Anderson Reservoir
00397393,Arrowrock Reservoir
00397395,Ashton Reservoir
00397410,Barton Reservoir
00397427,Ben Ross Reservoir
00397428,Bennett Reservoir
00397433,Big Butte Reservoir Number Two
00397444,Black Canyon Reservoir
00397445,Black Canyon Reservoir
00397452,Blackfoot Reservoir
00397453,Blacks Creek Reservoir
00397458,Blue Creek Reservoir
00397459,Blue Lake
00397467,Bottleneck Lake
00397470,Boulder Lake
00397471,Boulder Meadows Reservoir
00397473,Box Lake
00397476,Brace Reservoir
00397478,Bray Lake
00397480,Brigham Lake Reservoir
00397488,Browns Pond
00397505,Buster Lake
00397510,Bybee Reservoir
00397515,Calendar Reservoir
00397521,Camp Four Reservoir
00397536,Cedar Creek Reservoir
00397537,Cedar Mesa Reservoir
00397544,Challis Creek Lakes
00397547,Chilco Lake
00397555,Clear Lakes
00397563,Coeur d'Alene Lake
00397568,Condie Reservoir
00397585,Cow Creek Reservoir
00397589,Cranes Flat
00397591,Crater Lake
00397597,Crowthers Reservoir
00397605,Davis Lake Number One
00397606,Davis Lake Number Two
00397607,Davis Lake Number Three
00397608,Davis Reservoir
00397612,Deadwood Reservoir
00397616,Deep Creek Reservoir
00397617,Deep Creek Reservoir
00397631,District Boundary Lake
00397642,Dry Creek Reservoir
00397643,Dry Creek Reservoir Number Ten
00397644,Dry Creek Reservoir Number Eleven
00397645,Dry Creek Reservoir Number Two
00397646,Dry Creek Reservoir Number Three
00397647,Dry Creek Reservoir Number Four
00397648,Dry Creek Reservoir Number Five
00397650,Dry Creek Reservoir Number Seven
00397651,Dry Creek Reservoir Number Eight
00397652,Dry Creek Reservoir Number Nine
00397663,Dworshak Reservoir
00397691,F Eighty-Two Lake
00397702,Fish Creek Reservoir
00397703,Fish Lake
00397714,Foremans Reservoir
00397715,Forster Reservoir
00397739,Glendale Reservoir
00397750,Goose Lake
00397758,Granite Lake
00397759,Grasmere Reservoir
00397764,Grimes Lake
00397769,Hait Reservoir
00397771,Halverson Lake
00397780,Lake Hayden
00397786,Henrys Lake
00397794,Hornet Reservoir
00397798,Hot Springs Creek Reservoir
00397802,Hubbard Reservoir
00397816,Jarvis Pasture Reservoir Number One
00397817,Jarvis Pasture Reservoir Number Two
00397818,Jarvis Pasture Reservoir Number Three
00397823,John Hoffman Reservoir
00397831,Kelly Reservoir
00397841,Lake Cleveland
00397847,Lamont Reservoir
00397848,Lapwai Lake
00397856,Little Crane Creek Reservoir
00397859,Little Payette Lake
00397863,Little Wood River Reservoir
00397864,Lizard Lake
00397875,Lost Valley Reservoir
00397876,Louie Lake
00397878,Lake Lowell
00397879,Lower Arcadia Reservoir
00397880,Lower Jug Creek Reservoir
00397883,Lucky Peak Lake
00397888,Magic Reservoir
00397891,Mann Lake
00397896,McArthur Lake
00397901,McHan Reservoir
00397903,Melton Reservoir
00397910,Mikesell Reservoir Number One
00397912,Mill Creek Lake
00397917,Milner Lake
00397921,Moline Reservoir
00397930,Mormon Reservoir
00397933,Morrow Reservoir
00397934,Mosquito Flat Reservoir
00397938,Mountain View Lake
00397943,Murtaugh Lake
00397952,North Lake
00397955,North Pole Lake
00397970,Oxford Reservoir
00397972,Packsaddle Lake
00397973,Palisades Reservoir
00397982,Paul Reservoir
00397984,Payne Creek Reservoir
00397991,Pinchot Marsh
00398003,Pole Creek Reservoir Number One
00398004,Pole Creek Reservoir Number Two
00398005,Pole Creek Reservoir Number Four
00398006,Pole Creek Reservoir Number Five
00398007,Pole Creek Reservoir Number Three
00398009,Porphyry Lake
00398010,Pot Hole Reservoir
00398012,Priest Lake
00398015,Purdy Reservoir
00398028,Rattlesnake Reservoir
00398030,Rattlesnake Water Hole Number One
00398031,Rattlesnake Water Hole Number Two
00398057,Rock Lake
